STATEFP,COUNTYFP,COUNAME,STNAME,LATITUDE,LONGITUDE
48,129,Donley,Texas,34.943929,-100.862317
48,131,Duval,Texas,27.742533,-98.391035
48,133,Eastland,Texas,32.357306,-98.845399
48,135,Ector,Texas,31.866684,-102.389586
48,137,Edwards,Texas,29.985934,-100.202797
48,139,Ellis,Texas,32.429032,-96.828008
48,141,El Paso,Texas,31.783025,-106.365548
48,143,Erath,Texas,32.21206,-98.225168
48,145,Falls,Texas,31.260935,-96.951052
48,147,Fannin,Texas,33.556926,-96.181312
48,149,Fayette,Texas,29.856137,-96.901177
48,151,Fisher,Texas,32.770889,-100.413975
48,153,Floyd,Texas,34.039808,-101.374427
48,155,Foard,Texas,33.99161,-99.705226
48,157,Fort Bend,Texas,29.620209,-95.681282
48,159,Franklin,Texas,33.122067,-95.223923
48,161,Freestone,Texas,31.700054,-96.20929
48,163,Frio,Texas,28.839468,-99.108503
48,165,Gaines,Texas,32.751995,-102.658045
48,167,Galveston,Texas,29.428137,-95.019324
48,169,Garza,Texas,33.197542,-101.380565
48,171,Gillespie,Texas,30.273641,-98.908076
48,173,Glasscock,Texas,31.8426,-101.525278
48,175,Goliad,Texas,28.710579,-97.362276
48,177,Gonzales,Texas,29.477178,-97.504312
48,179,Gray,Texas,35.530415,-100.939889
48,181,Grayson,Texas,33.644861,-96.626605
48,183,Gregg,Texas,32.49989,-94.790846
48,185,Grimes,Texas,30.439295,-96.007289
48,187,Guadalupe,Texas,29.601993,-98.107377
48,189,Hale,Texas,34.143518,-101.742413
48,191,Hall,Texas,34.664744,-100.592641
48,193,Hamilton,Texas,31.763001,-98.095686
48,195,Hansford,Texas,36.213672,-101.271246
48,197,Hardeman,Texas,34.285182,-99.701429
48,199,Hardin,Texas,30.29938,-94.25717
48,201,Harris,Texas,29.816889,-95.425716
48,203,Harrison,Texas,32.534326,-94.427274
48,205,Hartley,Texas,35.994603,-102.50231
48,207,Haskell,Texas,33.177505,-99.764733
48,209,Hays,Texas,30.009405,-97.925385
48,211,Hemphill,Texas,35.893039,-100.360755
48,213,Henderson,Texas,32.241331,-95.889359
48,215,Hidalgo,Texas,26.235916,-98.184508
48,217,Hill,Texas,31.998194,-97.17713
48,219,Hockley,Texas,33.583536,-102.333262
48,221,Hood,Texas,32.434349,-97.76226
48,223,Hopkins,Texas,33.124495,-95.589265
48,225,Houston,Texas,31.297879,-95.466359
48,227,Howard,Texas,32.241408,-101.463071
48,229,Hudspeth,Texas,31.368286,-105.546009
48,231,Hunt,Texas,33.082058,-96.104497
48,233,Hutchinson,Texas,35.679194,-101.44712
48,235,Irion,Texas,31.270407,-100.834684
48,237,Jack,Texas,33.200241,-98.168766
48,239,Jackson,Texas,28.959201,-96.594369
48,241,Jasper,Texas,30.731569,-93.993279
48,243,Jeff Davis,Texas,30.608875,-103.99692
48,245,Jefferson,Texas,30.01146,-94.067627
48,247,Jim Hogg,Texas,27.303139,-98.685247
48,249,Jim Wells,Texas,27.755632,-98.062817
48,251,Johnson,Texas,32.441328,-97.322751
48,253,Jones,Texas,32.706551,-99.80506
48,255,Karnes,Texas,28.85811,-97.870329
48,257,Kaufman,Texas,32.671244,-96.358092
48,259,Kendall,Texas,29.831401,-98.717572
48,261,Kenedy,Texas,27.104123,-97.788911
48,263,Kent,Texas,33.25047,-100.625144
48,265,Kerr,Texas,30.040273,-99.159357
48,267,Kimble,Texas,30.486259,-99.727741
48,269,King,Texas,33.644368,-100.29575
48,271,Kinney,Texas,29.303419,-100.41821
48,273,Kleberg,Texas,27.491433,-97.856967
48,275,Knox,Texas,33.459835,-99.703999
48,277,Lamar,Texas,33.675491,-95.534041
48,279,Lamb,Texas,34.028312,-102.324682
48,281,Lampasas,Texas,31.095229,-98.1132
48,283,La Salle,Texas,28.353424,-99.246365
48,285,Lavaca,Texas,29.407088,-97.04381
48,287,Lee,Texas,30.274826,-96.971427
48,289,Leon,Texas,31.291285,-96.04831
48,291,Liberty,Texas,30.159245,-94.925523
48,293,Limestone,Texas,31.59043,-96.519096
48,295,Lipscomb,Texas,36.386639,-100.363063
48,297,Live Oak,Texas,28.336604,-98.108137
48,299,Llano,Texas,30.680229,-98.508665
48,301,Loving,Texas,31.777896,-103.608978
48,303,Lubbock,Texas,33.552551,-101.894337
48,305,Lynn,Texas,33.199122,-101.817174
48,307,McCulloch,Texas,31.148033,-99.338842
48,309,McLennan,Texas,31.53998,-97.174773
48,311,McMullen,Texas,28.438706,-98.523036
48,313,Madison,Texas,30.955832,-95.899678
48,315,Marion,Texas,32.789481,-94.423174
48,317,Martin,Texas,32.173602,-101.8275
48,319,Mason,Texas,30.754424,-99.220235
48,321,Matagorda,Texas,28.918149,-95.998903
48,323,Maverick,Texas,28.706412,-100.478172
48,325,Medina,Texas,29.313933,-98.953359
48,327,Menard,Texas,30.901087,-99.776701
48,329,Midland,Texas,32.003156,-102.10655
48,331,Milam,Texas,30.744263,-97.008624
48,333,Mills,Texas,31.483977,-98.578378
48,335,Mitchell,Texas,32.392285,-100.864009
48,337,Montague,Texas,33.632783,-97.760712
48,339,Montgomery,Texas,30.228848,-95.462136
48,341,Moore,Texas,35.902872,-101.956502
48,343,Morris,Texas,33.073156,-94.72288
48,345,Motley,Texas,34.013578,-100.842931
48,347,Nacogdoches,Texas,31.625667,-94.644584
48,349,Navarro,Texas,32.081317,-96.485996
48,351,Newton,Texas,30.685761,-93.754831
48,353,Nolan,Texas,32.451081,-100.411741
48,355,Nueces,Texas,27.728576,-97.428318
48,357,Ochiltree,Texas,36.381051,-100.810093
48,359,Oldham,Texas,35.291939,-102.40757
48,361,Orange,Texas,30.120218,-93.865826
48,363,Palo Pinto,Texas,32.779308,-98.163963
48,365,Panola,Texas,32.163354,-94.335132
48,367,Parker,Texas,32.789424,-97.727364
48,369,Parmer,Texas,34.540661,-102.815696
48,371,Pecos,Texas,30.89706,-102.79926
48,373,Polk,Texas,30.736484,-94.936813
48,375,Potter,Texas,35.221526,-101.839818
48,377,Presidio,Texas,29.838522,-104.249357
48,379,Rains,Texas,32.885663,-95.795059
48,381,Randall,Texas,35.119788,-101.891409
48,383,Reagan,Texas,31.214335,-101.466333
48,385,Real,Texas,29.723692,-99.823692
48,387,Red River,Texas,33.591924,-95.078313
48,389,Reeves,Texas,31.387128,-103.526322
48,391,Refugio,Texas,28.290523,-97.247591
48,393,Roberts,Texas,35.716278,-100.695549
48,395,Robertson,Texas,30.966033,-96.543247
48,397,Rockwall,Texas,32.916866,-96.427986
48,399,Runnels,Texas,31.79918,-99.99361
48,401,Rusk,Texas,32.194387,-94.798485
48,403,Sabine,Texas,31.339019,-93.84941
48,405,San Augustine,Texas,31.441095,-94.152849
48,407,San Jacinto,Texas,30.549124,-95.13469
48,409,San Patricio,Texas,27.942669,-97.39104
48,411,San Saba,Texas,31.188156,-98.760354
48,413,Schleicher,Texas,30.869698,-100.592817
48,415,Scurry,Texas,32.704112,-100.909103
48,417,Shackelford,Texas,32.690986,-99.306244
48,419,Shelby,Texas,31.823503,-94.181492
48,421,Sherman,Texas,36.33275,-102.008261
48,423,Smith,Texas,32.326145,-95.300981
48,425,Somervell,Texas,32.234974,-97.752235
48,427,Starr,Texas,26.387766,-98.843415
48,429,Stephens,Texas,32.75621,-98.902179
48,431,Sterling,Texas,31.83476,-100.993285
48,433,Stonewall,Texas,33.144536,-100.232471
48,435,Sutton,Texas,30.563302,-100.627673
48,437,Swisher,Texas,34.532201,-101.771575
48,439,Tarrant,Texas,32.764453,-97.247663
48,441,Taylor,Texas,32.417775,-99.767126
48,443,Terrell,Texas,30.160108,-102.352197
48,445,Terry,Texas,33.182705,-102.271846
48,447,Throckmorton,Texas,33.141356,-99.139569
48,449,Titus,Texas,33.175862,-94.966537
48,451,Tom Green,Texas,31.451021,-100.461171
48,453,Travis,Texas,30.314282,-97.748216
48,455,Trinity,Texas,30.998905,-95.244685
48,457,Tyler,Texas,30.738682,-94.367741
48,459,Upshur,Texas,32.697929,-94.92227
48,461,Upton,Texas,31.180959,-102.124982
48,463,Uvalde,Texas,29.243318,-99.757846
48,465,Val Verde,Texas,29.380944,-100.898072
48,467,Van Zandt,Texas,32.577505,-95.837646
48,469,Victoria,Texas,28.825017,-96.991571
48,471,Walker,Texas,30.725832,-95.538696
48,473,Waller,Texas,29.996824,-95.953615
48,475,Ward,Texas,31.56929,-102.912603
48,477,Washington,Texas,30.181502,-96.397834
48,479,Webb,Texas,27.522979,-99.475549
48,481,Wharton,Texas,29.276712,-96.175435
48,483,Wheeler,Texas,35.352532,-100.263458
48,485,Wichita,Texas,33.920901,-98.552501
48,487,Wilbarger,Texas,34.144872,-99.296953
48,489,Willacy,Texas,26.452376,-97.777449
48,491,Williamson,Texas,30.560987,-97.716991
48,493,Wilson,Texas,29.231356,-98.142982
48,495,Winkler,Texas,31.842332,-103.0992
48,497,Wise,Texas,33.161791,-97.629879
48,499,Wood,Texas,32.776047,-95.400092
48,501,Yoakum,Texas,33.022609,-102.833127
48,503,Young,Texas,33.164283,-98.624184
48,505,Zapata,Texas,26.903441,-99.266007
48,507,Zavala,Texas,28.74941,-99.810168
49,001,Beaver,Utah,38.29808,-112.762542
49,003,Box Elder,Utah,41.592632,-112.09841
49,005,Cache,Utah,41.745425,-111.839724
49,007,Carbon,Utah,39.602446,-110.777569
49,009,Daggett,Utah,40.967095,-109.647096
49,011,Davis,Utah,41.019939,-111.960883
49,013,Duchesne,Utah,40.289458,-110.162356
49,015,Emery,Utah,39.217578,-110.929942
49,017,Garfield,Utah,37.765439,-112.100464
49,019,Grand,Utah,38.569056,-109.528693
49,021,Iron,Utah,37.708874,-113.076161
49,023,Juab,Utah,39.748396,-111.878638
49,025,Kane,Utah,37.112169,-112.452998
49,027,Millard,Utah,39.209257,-112.485634
49,029,Morgan,Utah,41.083677,-111.724978
49,031,Piute,Utah,38.277169,-112.21441
49,033,Rich,Utah,41.776494,-111.285765
49,035,Salt Lake,Utah,40.638514,-111.927686
49,037,San Juan,Utah,37.52052,-109.545503
49,039,Sanpete,Utah,39.384535,-111.605199
49,041,Sevier,Utah,38.771786,-112.044688
49,043,Summit,Utah,40.726848,-111.470958
49,045,Tooele,Utah,40.568237,-112.363002
49,047,Uintah,Utah,40.426449,-109.59027
49,049,Utah,Utah,40.278299,-111.74994
49,051,Wasatch,Utah,40.511436,-111.412185
49,053,Washington,Utah,37.13018,-113.524041
49,055,Wayne,Utah,38.361712,-111.473883
49,057,Weber,Utah,41.227609,-111.992699
50,001,Addison,Vermont,44.060543,-73.165381
50,003,Bennington,Vermont,42.980347,-73.148622
50,005,Caledonia,Vermont,44.466488,-72.076449
50,007,Chittenden,Vermont,44.480291,-73.149824
50,009,Essex,Vermont,44.663681,-71.741708
50,011,Franklin,Vermont,44.836315,-72.997625
50,013,Grand Isle,Vermont,44.796249,-73.298725
50,015,Lamoille,Vermont,44.583725,-72.655635
50,017,Orange,Vermont,43.996141,-72.392814
50,019,Orleans,Vermont,44.862555,-72.225524
50,021,Rutland,Vermont,43.602602,-73.041302
50,023,Washington,Vermont,44.243309,-72.587175
50,025,Windham,Vermont,42.952898,-72.627862
50,027,Windsor,Vermont,43.547294,-72.490571
51,001,Accomack,Virginia,37.789059,-75.629449
51,003,Albemarle,Virginia,38.052435,-78.519241
51,005,Alleghany,Virginia,37.802458,-79.929858
51,007,Amelia,Virginia,37.34151,-77.973985
51,009,Amherst,Virginia,37.518911,-79.1035
51,011,Appomattox,Virginia,37.36019,-78.83702
51,013,Arlington,Virginia,38.874744,-77.099874
51,015,Augusta,Virginia,38.127146,-79.03105
51,017,Bath,Virginia,38.018911,-79.758923
51,019,Bedford,Virginia,37.320204,-79.485385
51,021,Bland,Virginia,37.150078,-81.087264
51,023,Botetourt,Virginia,37.446422,-79.853138
51,025,Brunswick,Virginia,36.758266,-77.863297
51,027,Buchanan,Virginia,37.264124,-82.059132
51,029,Buckingham,Virginia,37.580161,-78.485095
51,031,Campbell,Virginia,37.261518,-79.169047
51,033,Caroline,Virginia,38.0087,-77.438652
51,035,Carroll,Virginia,36.713036,-80.762136
51,036,Charles City,Virginia,37.383394,-77.101446
51,037,Charlotte,Virginia,37.02206,-78.630278
51,041,Chesterfield,Virginia,37.418312,-77.556155
51,043,Clarke,Virginia,39.129417,-77.987382
51,045,Craig,Virginia,37.47542,-80.173756
51,047,Culpeper,Virginia,38.498243,-77.999051
51,049,Cumberland,Virginia,37.481359,-78.258673
51,051,Dickenson,Virginia,37.143369,-82.378751
51,053,Dinwiddie,Virginia,37.135652,-77.56051
51,057,Essex,Virginia,37.908781,-76.901329
51,059,Fairfax,Virginia,38.844726,-77.25911
51,061,Fauquier,Virginia,38.695515,-77.774094
51,063,Floyd,Virginia,36.943205,-80.342366
51,065,Fluvanna,Virginia,37.888642,-78.301835
51,067,Franklin,Virginia,37.02094,-79.857581
51,069,Frederick,Virginia,39.166263,-78.188362
51,071,Giles,Virginia,37.318524,-80.717789
51,073,Gloucester,Virginia,37.37631,-76.529483
51,075,Goochland,Virginia,37.70005,-77.83757
51,077,Grayson,Virginia,36.645604,-81.114627
51,079,Greene,Virginia,38.250643,-78.419667
51,081,Greensville,Virginia,36.723794,-77.536797
51,083,Halifax,Virginia,36.748512,-78.926925
51,085,Hanover,Virginia,37.686944,-77.418063
51,087,Henrico,Virginia,37.604639,-77.498572
51,089,Henry,Virginia,36.6901,-79.902329
51,091,Highland,Virginia,38.386566,-79.570507
51,093,Isle of Wight,Virginia,36.92455,-76.644703
51,095,James City,Virginia,37.297936,-76.75988
51,097,King and Queen,Virginia,37.69798,-76.891199
51,099,King George,Virginia,38.290179,-77.163647
51,101,King William,Virginia,37.705655,-77.062634
51,103,Lancaster,Virginia,37.703954,-76.435886
51,105,Lee,Virginia,36.714437,-83.102612
51,107,Loudoun,Virginia,39.034341,-77.51754
51,109,Louisa,Virginia,37.982264,-77.971413
51,111,Lunenburg,Virginia,36.970037,-78.216617
51,113,Madison,Virginia,38.376095,-78.234462
51,115,Mathews,Virginia,37.445239,-76.342339
51,117,Mecklenburg,Virginia,36.690417,-78.318472
51,119,Middlesex,Virginia,37.601288,-76.503852
51,121,Montgomery,Virginia,37.189478,-80.413551
51,125,Nelson,Virginia,37.812328,-78.87302
51,127,New Kent,Virginia,37.497961,-77.041127
51,131,Northampton,Virginia,37.388365,-75.919193
51,133,Northumberland,Virginia,37.888285,-76.408327
51,135,Nottoway,Virginia,37.1463,-78.078841
51,137,Orange,Virginia,38.271901,-77.954737
51,139,Page,Virginia,38.60454,-78.500572
51,141,Patrick,Virginia,36.654401,-80.284499
51,143,Pittsylvania,Virginia,36.76981,-79.411183
51,145,Powhatan,Virginia,37.54288,-77.875784
51,147,Prince Edward,Virginia,37.257792,-78.422205
51,149,Prince George,Virginia,37.219071,-77.300134
51,153,Prince William,Virginia,38.691881,-77.411563
51,155,Pulaski,Virginia,37.082088,-80.703764
51,157,Rappahannock,Virginia,38.695715,-78.123809
51,159,Richmond,Virginia,37.947361,-76.716497
51,161,Roanoke,Virginia,37.270592,-79.990218
51,163,Rockbridge,Virginia,37.787711,-79.427154
51,165,Rockingham,Virginia,38.452246,-78.83815
51,167,Russell,Virginia,36.935321,-82.086825
51,169,Scott,Virginia,36.683147,-82.596616
51,171,Shenandoah,Virginia,38.870724,-78.526715
51,173,Smyth,Virginia,36.828217,-81.574516
51,175,Southampton,Virginia,36.717292,-77.067406
51,177,Spotsylvania,Virginia,38.238583,-77.569152
51,179,Stafford,Virginia,38.415146,-77.45027
51,181,Surry,Virginia,37.116405,-76.868309
51,183,Sussex,Virginia,36.973226,-77.212078
51,185,Tazewell,Virginia,37.146681,-81.564501
51,187,Warren,Virginia,38.927717,-78.178302
51,191,Washington,Virginia,36.702853,-81.972673
51,193,Westmoreland,Virginia,38.160791,-76.854228
51,195,Wise,Virginia,36.951164,-82.612989
51,197,Wythe,Virginia,36.919638,-81.06853
51,199,York,Virginia,37.174598,-76.495318
51,510,Alexandria,Virginia,38.819775,-77.091035
51,520,Bristol,Virginia,36.610521,-82.169169
51,530,Buena Vista,Virginia,37.733971,-79.352679
51,540,Charlottesville,Virginia,38.033197,-78.490351
51,550,Chesapeake,Virginia,36.755679,-76.282736
51,570,Colonial Heights,Virginia,37.264114,-77.401819
51,580,Covington,Virginia,37.781159,-79.989386
51,590,Danville,Virginia,36.591483,-79.409217
51,595,Emporia,Virginia,36.692193,-77.541334
51,600,Fairfax,Virginia,38.851844,-77.302407
51,610,Falls Church,Virginia,38.883587,-77.174338
51,620,Franklin,Virginia,36.679019,-76.937037
51,630,Fredericksburg,Virginia,38.299101,-77.483494
51,640,Galax,Virginia,36.666194,-80.918852
51,650,Hampton,Virginia,37.043069,-76.367924
51,660,Harrisonburg,Virginia,38.4408,-78.868276
51,670,Hopewell,Virginia,37.289394,-77.305511
51,678,Lexington,Virginia,37.784392,-79.443722
51,680,Lynchburg,Virginia,37.39283,-79.190579
51,683,Manassas,Virginia,38.75274,-77.475101
51,685,Manassas Park,Virginia,38.772165,-77.448688
51,690,Martinsville,Virginia,36.682806,-79.863773
51,700,Newport News,Virginia,37.090511,-76.496261
51,710,Norfolk,Virginia,36.896214,-76.260623
51,720,Norton,Virginia,36.937981,-82.623258
51,730,Petersburg,Virginia,37.209954,-77.395423
51,735,Poquoson,Virginia,37.131572,-76.381528
51,740,Portsmouth,Virginia,36.833211,-76.35284
51,750,Radford,Virginia,37.128256,-80.559565
51,760,Richmond,Virginia,37.535453,-77.466456
51,770,Roanoke,Virginia,37.27853,-79.96024
51,775,Salem,Virginia,37.286907,-80.056262
51,790,Staunton,Virginia,38.157632,-79.07724
51,800,Suffolk,Virginia,36.781867,-76.551079
51,810,Virginia Beach,Virginia,36.821388,-76.100566
51,820,Waynesboro,Virginia,38.072102,-78.898326
51,830,Williamsburg,Virginia,37.275238,-76.710426
51,840,Winchester,Virginia,39.174971,-78.170677
53,001,Adams,Washington,46.864934,-119.031492
53,003,Asotin,Washington,46.388404,-117.06785
53,005,Benton,Washington,46.229857,-119.276673
53,007,Chelan,Washington,47.530181,-120.344656
53,009,Clallam,Washington,48.094969,-123.436581
53,011,Clark,Washington,45.680599,-122.56244
53,013,Columbia,Washington,46.323102,-117.976206
53,015,Cowlitz,Washington,46.135463,-122.894833
53,017,Douglas,Washington,47.504279,-120.178914
53,019,Ferry,Washington,48.617553,-118.520753
53,021,Franklin,Washington,46.303471,-119.125303
53,023,Garfield,Washington,46.472066,-117.577877
53,025,Grant,Washington,47.14473,-119.466088
53,027,Grays Harbor,Washington,46.991256,-123.767517
53,029,Island,Washington,48.2063,-122.576951
53,031,Jefferson,Washington,48.010517,-122.820477
53,033,King,Washington,47.550488,-122.230405
53,035,Kitsap,Washington,47.612218,-122.63287
53,037,Kittitas,Washington,47.051833,-120.630456
53,039,Klickitat,Washington,45.79839,-121.146148
53,041,Lewis,Washington,46.61892,-122.839231
53,043,Lincoln,Washington,47.638472,-118.324539
53,045,Mason,Washington,47.288559,-123.034441
53,047,Okanogan,Washington,48.446072,-119.591995
53,049,Pacific,Washington,46.524578,-123.904809
53,051,Pend Oreille,Washington,48.281535,-117.224181
53,053,Pierce,Washington,47.177735,-122.407463
53,055,San Juan,Washington,48.575232,-122.979166
53,057,Skagit,Washington,48.4668,-122.33534
53,059,Skamania,Washington,45.688621,-121.93421
53,061,Snohomish,Washington,47.927544,-122.188806
53,063,Spokane,Washington,47.680212,-117.368939
53,065,Stevens,Washington,48.277695,-117.812987
53,067,Thurston,Washington,47.00087,-122.836576
53,069,Wahkiakum,Washington,46.236473,-123.426151
53,071,Walla Walla,Washington,46.077907,-118.391181
53,073,Whatcom,Washington,48.82321,-122.487638
53,075,Whitman,Washington,46.793601,-117.21808
53,077,Yakima,Washington,46.519342,-120.42159
54,001,Barbour,West Virginia,39.110076,-80.004391
54,003,Berkeley,West Virginia,39.458843,-77.98117
54,005,Boone,West Virginia,38.05644,-81.757507
54,007,Braxton,West Virginia,38.691905,-80.723592
54,009,Brooke,West Virginia,40.309452,-80.585926
54,011,Cabell,West Virginia,38.413593,-82.335182
54,013,Calhoun,West Virginia,38.852608,-81.104396
54,015,Clay,West Virginia,38.471941,-81.09932
54,017,Doddridge,West Virginia,39.285261,-80.721305
54,019,Fayette,West Virginia,38.032534,-81.129034
54,021,Gilmer,West Virginia,38.923122,-80.826516
54,023,Grant,West Virginia,39.058737,-79.16103
54,025,Greenbrier,West Virginia,37.854476,-80.490891
54,027,Hampshire,West Virginia,39.329412,-78.610531
54,029,Hancock,West Virginia,40.477168,-80.568865
54,031,Hardy,West Virginia,39.039184,-78.88137
54,033,Harrison,West Virginia,39.287852,-80.338827
54,035,Jackson,West Virginia,38.83984,-81.713096
54,037,Jefferson,West Virginia,39.313836,-77.847631
54,039,Kanawha,West Virginia,38.363316,-81.658246
54,041,Lewis,West Virginia,39.034218,-80.4678
54,043,Lincoln,West Virginia,38.201811,-82.066388
54,045,Logan,West Virginia,37.856159,-81.972493
54,047,McDowell,West Virginia,37.396396,-81.656256
54,049,Marion,West Virginia,39.484338,-80.178811
54,051,Marshall,West Virginia,39.928298,-80.704828
54,053,Mason,West Virginia,38.827547,-82.058308
54,055,Mercer,West Virginia,37.352588,-81.138228
54,057,Mineral,West Virginia,39.46477,-78.909653
54,059,Mingo,West Virginia,37.704029,-82.153272
54,061,Monongalia,West Virginia,39.636527,-79.956836
54,063,Monroe,West Virginia,37.524766,-80.641965
54,065,Morgan,West Virginia,39.580983,-78.223029
54,067,Nicholas,West Virginia,38.278413,-80.77232
54,069,Ohio,West Virginia,40.078539,-80.672291
54,071,Pendleton,West Virginia,38.672348,-79.337977
54,073,Pleasants,West Virginia,39.383391,-81.192758
54,075,Pocahontas,West Virginia,38.286975,-80.021443
54,077,Preston,West Virginia,39.50551,-79.669791
54,079,Putnam,West Virginia,38.474402,-81.929372
54,081,Raleigh,West Virginia,37.77054,-81.200033
54,083,Randolph,West Virginia,38.870878,-79.872452
54,085,Ritchie,West Virginia,39.217711,-81.041532
54,087,Roane,West Virginia,38.728527,-81.345745
54,089,Summers,West Virginia,37.665228,-80.849424
54,091,Taylor,West Virginia,39.33862,-80.066874
54,093,Tucker,West Virginia,39.110662,-79.602086
54,095,Tyler,West Virginia,39.51456,-80.930534
54,097,Upshur,West Virginia,38.954081,-80.228505
54,099,Wayne,West Virginia,38.267338,-82.494193
54,101,Webster,West Virginia,38.469754,-80.476189
54,103,Wetzel,West Virginia,39.630012,-80.768843
54,105,Wirt,West Virginia,39.05422,-81.394474
54,107,Wood,West Virginia,39.266981,-81.530587
54,109,Wyoming,West Virginia,37.628585,-81.567271
55,001,Adams,Wisconsin,43.946194,-89.78312
55,003,Ashland,Wisconsin,46.475919,-90.785419
55,005,Barron,Wisconsin,45.437002,-91.815142
55,007,Bayfield,Wisconsin,46.594106,-91.104441
55,009,Brown,Wisconsin,44.497155,-88.034145
55,011,Buffalo,Wisconsin,44.380158,-91.74144
55,013,Burnett,Wisconsin,45.836891,-92.403811
55,015,Calumet,Wisconsin,44.152617,-88.262936
55,017,Chippewa,Wisconsin,44.984928,-91.328087
55,019,Clark,Wisconsin,44.78814,-90.550998
55,021,Columbia,Wisconsin,43.460151,-89.366154
55,023,Crawford,Wisconsin,43.165384,-91.005118
55,025,Dane,Wisconsin,43.07564,-89.395501
55,027,Dodge,Wisconsin,43.435904,-88.713062
55,029,Door,Wisconsin,44.915074,-87.335769
55,031,Douglas,Wisconsin,46.628582,-92.01483
55,033,Dunn,Wisconsin,44.914658,-91.892915
55,035,Eau Claire,Wisconsin,44.790208,-91.454792
55,037,Florence,Wisconsin,45.853651,-88.244316
55,039,Fond du Lac,Wisconsin,43.765547,-88.487004
55,041,Forest,Wisconsin,45.563411,-88.812092
55,043,Grant,Wisconsin,42.827213,-90.612643
55,045,Green,Wisconsin,42.673838,-89.575106
55,047,Green Lake,Wisconsin,43.845067,-89.014675
55,049,Iowa,Wisconsin,42.981998,-90.12223
55,051,Iron,Wisconsin,46.343183,-90.189954
55,053,Jackson,Wisconsin,44.320677,-90.903038
55,055,Jefferson,Wisconsin,43.040342,-88.785594
55,057,Juneau,Wisconsin,43.843115,-90.09764
55,059,Kenosha,Wisconsin,42.572393,-87.924047
55,061,Kewaunee,Wisconsin,44.527818,-87.591703
55,063,La Crosse,Wisconsin,43.861018,-91.208863
55,065,Lafayette,Wisconsin,42.663323,-90.140565
55,067,Langlade,Wisconsin,45.185054,-89.104985
55,069,Lincoln,Wisconsin,45.288548,-89.686454
55,071,Manitowoc,Wisconsin,44.10361,-87.724344
55,073,Marathon,Wisconsin,44.907455,-89.707823
55,075,Marinette,Wisconsin,45.219097,-87.848007
55,077,Marquette,Wisconsin,43.810948,-89.407897
55,078,Menominee,Wisconsin,44.912634,-88.635691
55,079,Milwaukee,Wisconsin,43.031416,-87.959526
55,081,Monroe,Wisconsin,43.942578,-90.644211
55,083,Oconto,Wisconsin,44.895367,-88.146318
55,085,Oneida,Wisconsin,45.71099,-89.493946
55,087,Outagamie,Wisconsin,44.308666,-88.401368
55,089,Ozaukee,Wisconsin,43.31881,-87.950093
55,091,Pepin,Wisconsin,44.591768,-91.987424
55,093,Pierce,Wisconsin,44.77335,-92.547747
55,095,Polk,Wisconsin,45.404946,-92.481404
55,097,Portage,Wisconsin,44.498026,-89.526076
55,099,Price,Wisconsin,45.724359,-90.39805
55,101,Racine,Wisconsin,42.735037,-87.928046
55,103,Richland,Wisconsin,43.350268,-90.390394
55,105,Rock,Wisconsin,42.65481,-89.037935
55,107,Rusk,Wisconsin,45.44497,-91.130594
55,109,St. Croix,Wisconsin,45.017968,-92.580626
55,111,Sauk,Wisconsin,43.449264,-89.868041
55,113,Sawyer,Wisconsin,45.938054,-91.345247
55,115,Shawano,Wisconsin,44.786908,-88.681002
55,117,Sheboygan,Wisconsin,43.733622,-87.819076
55,119,Taylor,Wisconsin,45.172334,-90.408593
55,121,Trempealeau,Wisconsin,44.287418,-91.363458
55,123,Vernon,Wisconsin,43.605271,-90.835696
55,125,Vilas,Wisconsin,45.988218,-89.496963
55,127,Walworth,Wisconsin,42.662934,-88.540338
55,129,Washburn,Wisconsin,45.848159,-91.835392
55,131,Washington,Wisconsin,43.345574,-88.216407
55,133,Waukesha,Wisconsin,43.03596,-88.236186
55,135,Waupaca,Wisconsin,44.432697,-88.937028
55,137,Waushara,Wisconsin,44.101477,-89.225784
55,139,Winnebago,Wisconsin,44.101514,-88.540906
55,141,Wood,Wisconsin,44.478457,-89.962546
56,001,Albany,Wyoming,41.313442,-105.596073
56,003,Big Horn,Wyoming,44.635296,-108.250971
56,005,Campbell,Wyoming,44.257046,-105.495519
56,007,Carbon,Wyoming,41.659869,-107.078124
56,009,Converse,Wyoming,42.788528,-105.520738
56,011,Crook,Wyoming,44.434922,-104.619744
56,013,Fremont,Wyoming,43.010698,-108.609469
56,015,Goshen,Wyoming,42.050142,-104.220172
56,017,Hot Springs,Wyoming,43.661523,-108.232641
56,019,Johnson,Wyoming,44.288278,-106.695709
56,021,Laramie,Wyoming,41.153937,-104.771336
56,023,Lincoln,Wyoming,42.648291,-110.872872
56,025,Natrona,Wyoming,42.842184,-106.335315
56,027,Niobrara,Wyoming,42.810897,-104.450987
56,029,Park,Wyoming,44.614008,-108.97254
56,031,Platte,Wyoming,42.106509,-104.929825
56,033,Sheridan,Wyoming,44.780986,-106.977846
56,035,Sublette,Wyoming,42.807278,-109.943507
56,037,Sweetwater,Wyoming,41.580564,-109.302521
56,039,Teton,Wyoming,43.491744,-110.785815
56,041,Uinta,Wyoming,41.271502,-110.760395
56,043,Washakie,Wyoming,44.012223,-107.905059
56,045,Weston,Wyoming,43.908449,-104.304384
72,001,Adjuntas,Puerto Rico,18.173646,-66.740925
